29.8682 	EXP 	text_3: height = np.float64(0.05)
29.8682 	EXP 	text_3: height = np.float64(0.05)
29.8682 	EXP 	text_3: text = 'BLUE'
29.8682 	EXP 	fixation: autoDraw = True
30.0572 	DATA 	Keypress: b
30.2388 	DATA 	Keypress: b
30.3537 	INFO 	Keyboard events cleared
30.3531 	EXP 	fixation: autoDraw = False
30.3531 	EXP 	text_3: autoDraw = True
30.4238 	EXP 	Device response: <KeyPress from None: t=30.40699930000119, value=b, duration=None>
30.4251 	EXP 	New trial (rep=6, index=1): <Trial 25 (1 in rep 6) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 25, 'thisTrialN': 1, 'thisRepN': 6}>
30.4349 	DATA 	Keypress: b
30.4508 	EXP 	fixation: autoDraw = False
30.4508 	EXP 	text_3: autoDraw = False
30.4508 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
30.4508 	EXP 	text_3: height = np.float64(0.05)
30.4508 	EXP 	text_3: height = np.float64(0.05)
30.4508 	EXP 	text_3: height = np.float64(0.05)
30.4508 	EXP 	text_3: text = 'RED'
30.4508 	EXP 	fixation: autoDraw = True
30.7239 	DATA 	Keypress: b
30.9376 	INFO 	Keyboard events cleared
30.9371 	EXP 	fixation: autoDraw = False
30.9371 	EXP 	text_3: autoDraw = True
30.9402 	DATA 	Keypress: b
31.0383 	EXP 	Device response: <KeyPress from None: t=22.922617100004572, value=b, duration=8.112768499995582>
31.1385 	EXP 	Device response: <KeyPress from None: t=31.12987959999009, value=b, duration=None>
31.1391 	EXP 	New trial (rep=6, index=2): <Trial 26 (2 in rep 6) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 26, 'thisTrialN': 2, 'thisRepN': 6}>
31.1421 	DATA 	Keypress: b
31.1536 	EXP 	fixation: autoDraw = False
31.1536 	EXP 	text_3: autoDraw = False
31.1536 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
31.1536 	EXP 	text_3: text = 'RED'
31.1536 	EXP 	fixation: autoDraw = True
31.3236 	DATA 	Keypress: b
31.4881 	DATA 	Keypress: b
31.6373 	INFO 	Keyboard events cleared
31.6367 	EXP 	fixation: autoDraw = False
31.6367 	EXP 	text_3: autoDraw = True
31.6545 	EXP 	Device response: <KeyPress from None: t=31.645069799997145, value=b, duration=None>
31.6551 	EXP 	New trial (rep=6, index=3): <Trial 27 (3 in rep 6) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 27, 'thisTrialN': 3, 'thisRepN': 6}>
31.6616 	DATA 	Keypress: b
31.6695 	EXP 	fixation: autoDraw = False
31.6695 	EXP 	text_3: autoDraw = False
31.6695 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
31.6695 	EXP 	text_3: height = np.float64(0.05)
31.6695 	EXP 	text_3: height = np.float64(0.05)
31.6695 	EXP 	text_3: height = np.float64(0.05)
31.6695 	EXP 	text_3: text = 'BLUE'
31.6695 	EXP 	fixation: autoDraw = True
32.1542 	INFO 	Keyboard events cleared
32.1538 	EXP 	fixation: autoDraw = False
32.1538 	EXP 	text_3: autoDraw = True
32.3903 	EXP 	Device response: <KeyPress from None: t=32.383592700003646, value=b, duration=None>
32.3909 	EXP 	New trial (rep=7, index=0): <Trial 28 (0 in rep 7) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 28, 'thisTrialN': 0, 'thisRepN': 7}>
32.3972 	DATA 	Keypress: b
32.4178 	EXP 	fixation: autoDraw = False
32.4178 	EXP 	text_3: autoDraw = False
32.4178 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
32.4178 	EXP 	text_3: height = np.float64(0.05)
32.4178 	EXP 	text_3: height = np.float64(0.05)
32.4178 	EXP 	text_3: height = np.float64(0.05)
32.4178 	EXP 	text_3: text = 'RED'
32.4178 	EXP 	fixation: autoDraw = True
32.7909 	DATA 	Keypress: b
32.9039 	INFO 	Keyboard events cleared
32.9034 	EXP 	fixation: autoDraw = False
32.9034 	EXP 	text_3: autoDraw = True
33.1050 	EXP 	Device response: <KeyPress from None: t=33.09284050000133, value=b, duration=None>
33.1055 	EXP 	New trial (rep=7, index=1): <Trial 29 (1 in rep 7) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 29, 'thisTrialN': 1, 'thisRepN': 7}>
33.1086 	DATA 	Keypress: b
33.1209 	EXP 	fixation: autoDraw = False
33.1209 	EXP 	text_3: autoDraw = False
33.1209 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
33.1209 	EXP 	text_3: text = 'RED'
33.1209 	EXP 	fixation: autoDraw = True
33.4069 	DATA 	Keypress: b
33.6032 	INFO 	Keyboard events cleared
33.6027 	EXP 	fixation: autoDraw = False
33.6027 	EXP 	text_3: autoDraw = True
33.6893 	EXP 	Device response: <KeyPress from None: t=33.68569800001569, value=b, duration=None>
33.6902 	EXP 	New trial (rep=7, index=2): <Trial 30 (2 in rep 7) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 30, 'thisTrialN': 2, 'thisRepN': 7}>
33.7018 	DATA 	Keypress: b
33.7177 	EXP 	fixation: autoDraw = False
33.7177 	EXP 	text_3: autoDraw = False
33.7177 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
33.7177 	EXP 	text_3: height = np.float64(0.05)
33.7177 	EXP 	text_3: height = np.float64(0.05)
33.7177 	EXP 	text_3: height = np.float64(0.05)
33.7177 	EXP 	text_3: text = 'BLUE'
33.7177 	EXP 	fixation: autoDraw = True
33.9562 	DATA 	Keypress: b
34.2041 	INFO 	Keyboard events cleared
34.2036 	EXP 	fixation: autoDraw = False
34.2036 	EXP 	text_3: autoDraw = True
34.2068 	DATA 	Keypress: b
34.2886 	EXP 	Device response: <KeyPress from None: t=24.038626299996395, value=b, duration=10.247018499998376>
34.4709 	EXP 	Device response: <KeyPress from None: t=34.46195759999682, value=b, duration=None>
34.4716 	EXP 	New trial (rep=7, index=3): <Trial 31 (3 in rep 7) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 31, 'thisTrialN': 3, 'thisRepN': 7}>
34.4744 	DATA 	Keypress: b
34.4867 	EXP 	fixation: autoDraw = False
34.4867 	EXP 	text_3: autoDraw = False
34.4867 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
34.4867 	EXP 	text_3: text = 'BLUE'
34.4867 	EXP 	fixation: autoDraw = True
34.7240 	DATA 	Keypress: b
34.9558 	DATA 	Keypress: b
34.9878 	INFO 	Keyboard events cleared
34.9873 	EXP 	fixation: autoDraw = False
34.9873 	EXP 	text_3: autoDraw = True
35.0223 	EXP 	Device response: <KeyPress from None: t=24.64896580000641, value=b, duration=10.36430349998409>
35.2049 	EXP 	Device response: <KeyPress from None: t=35.20146260000183, value=b, duration=None>
35.2055 	EXP 	New trial (rep=8, index=0): <Trial 32 (0 in rep 8) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 32, 'thisTrialN': 0, 'thisRepN': 8}>
35.2129 	DATA 	Keypress: b
35.2347 	EXP 	fixation: autoDraw = False
35.2347 	EXP 	text_3: autoDraw = False
35.2347 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
35.2347 	EXP 	text_3: height = np.float64(0.05)
35.2347 	EXP 	text_3: height = np.float64(0.05)
35.2347 	EXP 	text_3: height = np.float64(0.05)
35.2347 	EXP 	text_3: text = 'RED'
35.2347 	EXP 	fixation: autoDraw = True
35.4740 	DATA 	Keypress: b
35.6747 	DATA 	Keypress: b
35.7038 	INFO 	Keyboard events cleared
35.7032 	EXP 	fixation: autoDraw = False
35.7032 	EXP 	text_3: autoDraw = True
35.7390 	EXP 	Device response: <KeyPress from None: t=26.118140900012804, value=b, duration=9.618670299998485>
35.8570 	EXP 	Device response: <KeyPress from None: t=35.84761110000545, value=b, duration=None>
35.8589 	EXP 	New trial (rep=8, index=1): <Trial 33 (1 in rep 8) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 33, 'thisTrialN': 1, 'thisRepN': 8}>
35.8739 	DATA 	Keypress: b
35.8827 	EXP 	fixation: autoDraw = False
35.8827 	EXP 	text_3: autoDraw = False
35.8827 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
35.8827 	EXP 	text_3: height = np.float64(0.05)
35.8827 	EXP 	text_3: height = np.float64(0.05)
35.8827 	EXP 	text_3: height = np.float64(0.05)
35.8827 	EXP 	text_3: text = 'BLUE'
35.8827 	EXP 	fixation: autoDraw = True
36.3707 	INFO 	Keyboard events cleared
36.3703 	EXP 	fixation: autoDraw = False
36.3703 	EXP 	text_3: autoDraw = True
38.8877 	EXP 	Device response: <KeyPress from None: t=38.874310200015316, value=b, duration=None>
38.8882 	EXP 	New trial (rep=8, index=2): <Trial 34 (2 in rep 8) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 34, 'thisTrialN': 2, 'thisRepN': 8}>
38.8914 	DATA 	Keypress: b
38.9029 	EXP 	fixation: autoDraw = False
38.9029 	EXP 	text_3: autoDraw = False
38.9029 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
38.9029 	EXP 	text_3: text = 'BLUE'
38.9029 	EXP 	fixation: autoDraw = True
39.3069 	DATA 	Keypress: r
39.3877 	INFO 	Keyboard events cleared
39.3872 	EXP 	fixation: autoDraw = False
39.3872 	EXP 	text_3: autoDraw = True
39.4393 	EXP 	Device response: <KeyPress from None: t=9.356941000005463, value=r, duration=30.077995800005738>
39.6914 	DATA 	Keypress: r
39.7036 	EXP 	Device response: <KeyPress from None: t=39.690343700000085, value=r, duration=None>
39.7041 	EXP 	New trial (rep=8, index=3): <Trial 35 (3 in rep 8) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 35, 'thisTrialN': 3, 'thisRepN': 8}>
39.7193 	EXP 	fixation: autoDraw = False
39.7193 	EXP 	text_3: autoDraw = False
39.7193 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
39.7193 	EXP 	text_3: height = np.float64(0.05)
39.7193 	EXP 	text_3: height = np.float64(0.05)
39.7193 	EXP 	text_3: height = np.float64(0.05)
39.7193 	EXP 	text_3: text = 'RED'
39.7193 	EXP 	fixation: autoDraw = True
40.2036 	INFO 	Keyboard events cleared
40.2033 	EXP 	fixation: autoDraw = False
40.2033 	EXP 	text_3: autoDraw = True
40.2889 	EXP 	Device response: <KeyPress from None: t=40.28252020000946, value=r, duration=None>
40.2895 	EXP 	New trial (rep=9, index=0): <Trial 36 (0 in rep 9) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 36, 'thisTrialN': 0, 'thisRepN': 9}>
40.2925 	DATA 	Keypress: r
40.3036 	EXP 	fixation: autoDraw = False
40.3036 	EXP 	text_3: autoDraw = False
40.3036 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
40.3036 	EXP 	text_3: text = 'RED'
40.3036 	EXP 	fixation: autoDraw = True
40.5902 	DATA 	Keypress: r
40.8174 	INFO 	Keyboard events cleared
40.8170 	EXP 	fixation: autoDraw = False
40.8170 	EXP 	text_3: autoDraw = True
40.8360 	EXP 	Device response: <KeyPress from None: t=40.8337109000131, value=r, duration=None>
40.8363 	EXP 	New trial (rep=9, index=1): <Trial 37 (1 in rep 9) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 37, 'thisTrialN': 1, 'thisRepN': 9}>
40.8382 	DATA 	Keypress: r
40.8534 	EXP 	fixation: autoDraw = False
40.8534 	EXP 	text_3: autoDraw = False
40.8534 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
40.8534 	EXP 	text_3: text = 'RED'
40.8534 	EXP 	fixation: autoDraw = True
41.0736 	DATA 	Keypress: r
41.2902 	DATA 	Keypress: r
41.3373 	INFO 	Keyboard events cleared
41.3367 	EXP 	fixation: autoDraw = False
41.3367 	EXP 	text_3: autoDraw = True
41.3881 	EXP 	Device response: <KeyPress from None: t=10.626205700013088, value=r, duration=30.748970199987525>
41.5071 	DATA 	Keypress: r
41.5216 	EXP 	Device response: <KeyPress from None: t=41.505395899992436, value=r, duration=None>
41.5224 	EXP 	New trial (rep=9, index=2): <Trial 38 (2 in rep 9) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 38, 'thisTrialN': 2, 'thisRepN': 9}>
41.5509 	EXP 	fixation: autoDraw = False
41.5509 	EXP 	text_3: autoDraw = False
41.5509 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
41.5509 	EXP 	text_3: height = np.float64(0.05)
41.5509 	EXP 	text_3: height = np.float64(0.05)
41.5509 	EXP 	text_3: height = np.float64(0.05)
41.5509 	EXP 	text_3: text = 'BLUE'
41.5509 	EXP 	fixation: autoDraw = True
41.7236 	DATA 	Keypress: r
41.9570 	DATA 	Keypress: r
42.0201 	INFO 	Keyboard events cleared
42.0196 	EXP 	fixation: autoDraw = False
42.0196 	EXP 	text_3: autoDraw = True
42.0544 	EXP 	Device response: <KeyPress from None: t=11.864949200011324, value=r, duration=30.176752799976384>
42.2572 	DATA 	Keypress: r
42.2711 	EXP 	Device response: <KeyPress from None: t=42.256265800009714, value=r, duration=None>
42.2718 	EXP 	New trial (rep=9, index=3): <Trial 39 (3 in rep 9) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 39, 'thisTrialN': 3, 'thisRepN': 9}>
42.2872 	EXP 	fixation: autoDraw = False
42.2872 	EXP 	text_3: autoDraw = False
42.2872 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
42.2872 	EXP 	text_3: text = 'BLUE'
42.2872 	EXP 	fixation: autoDraw = True
42.5237 	DATA 	Keypress: r
42.7587 	DATA 	Keypress: r
42.7704 	INFO 	Keyboard events cleared
42.7697 	EXP 	fixation: autoDraw = False
42.7697 	EXP 	text_3: autoDraw = True
42.8542 	EXP 	Device response: <KeyPress from None: t=14.414363399991998, value=r, duration=28.42857400001958>
43.1549 	EXP 	Device response: <KeyPress from None: t=43.14461479999591, value=r, duration=None>
43.1615 	DATA 	Keypress: r
43.1837 	EXP 	fixation: autoDraw = False
43.1837 	EXP 	text_3: autoDraw = False
43.1837 	EXP 	text_2: autoDraw = True
43.4734 	DATA 	Keypress: r
44.0908 	DATA 	Keypress: r
44.1876 	EXP 	text_2: autoDraw = False
44.1879 	EXP 	stroop effect aditi: status = STOPPED
44.2251 	INFO 	saved data to 'C:\\Users\\ADITI JAIN\\Desktop\\psycho py\\data\\598103_stroop effect aditi_2025-08-23_16h07.16.756.csv'
44.2272 	INFO 	saved data to C:\Users\ADITI JAIN\Desktop\psycho py\data\598103_stroop effect aditi_2025-08-23_16h07.16.756.psydat
44.9042 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
44.9900 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
